"species_2_Node.ID","species_1_Node.ID","species_2_id","species_1_id","Sp1.Species.Stage.ID","species_1_stage.ID","species_1_stage","species_1.accepted.name","species_2_id.1","Sp2.Species.Stage.ID","species_2_stage.ID","species_2_stage","species_2.accepted.name","interaction_sign","interaction_strength","Interaction_code","interaction_type","Justification","data.source","initials","Notes","latitude","longitude","Reference","ecosystem","tidal_zone","depth_meters","site_name","state","in_lab","experiment_or_observation","month","year_of_study","length_in_months_of_study","paper_id","last_name_first_author","year_published","DOI","in_maine","Timestamp","wave_exposure"
1,117,1,117,117.1,1,"adult","Phalacrocorax auritus",1,1.1,1,"adult","Mytilus edulis",-1,"No",1,"predation","3","Globi","DNM",NA,NA,NA,"Blackwell, B. F., W. B. Krohn, N. R. Dube, and A. J. Godin. 1997. Spring prey use by double-crested cormorants on the Penobscot River, Maine, USA. Waterbird Soc. 20:77-86.; Allen Hurlbert. 2017. Avian Diet Database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
7,117,7,117,117.1,1,"adult","Phalacrocorax auritus",7,7.1,1,"adult","Littorina saxatilis",-1,"No",1,"predation","3","Globi","DNM",NA,NA,NA,"Blackwell, B. F., W. B. Krohn, N. R. Dube, and A. J. Godin. 1997. Spring prey use by double-crested cormorants on the Penobscot River, Maine, USA. Waterbird Soc. 20:77-86.; Allen Hurlbert. 2017. Avian Diet Database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
8,117,8,117,117.1,1,"adult","Phalacrocorax auritus",8,8.1,1,"adult","Littorina littorea",-1,"No",1,"predation","3","Globi","DNM",NA,NA,NA,"Blackwell, B. F., W. B. Krohn, N. R. Dube, and A. J. Godin. 1997. Spring prey use by double-crested cormorants on the Penobscot River, Maine, USA. Waterbird Soc. 20:77-86.; Allen Hurlbert. 2017. Avian Diet Database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
9,117,9,117,117.1,1,"adult","Phalacrocorax auritus",9,9.1,1,"adult","Littorina obtusata",-1,"No",1,"predation","3","Globi","DNM",NA,NA,NA,"Blackwell, B. F., W. B. Krohn, N. R. Dube, and A. J. Godin. 1997. Spring prey use by double-crested cormorants on the Penobscot River, Maine, USA. Waterbird Soc. 20:77-86.; Allen Hurlbert. 2017. Avian Diet Database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
20,117,20,117,117.1,1,"adult","Phalacrocorax auritus",20,20.1,1,"adult","Tautogolabrus adspersus",-1,"No",1,"predation","3","Globi; Paper.Database","DNM; JRR; AAK","NA; ","NA; 43","NA; 70.583333","Blackwell, B. F., W. B. Krohn, N. R. Dube, and A. J. Godin. 1997. Spring prey use by double-crested cormorants on the Penobscot River, Maine, USA. Waterbird Soc. 20:77-86.; Allen Hurlbert. 2017. Avian Diet Database.; Blackwell, B. F., W. B. Krohn, and R. B. Allen. 1995. Foods of nestling Double-crested Cormorants in Penobscot Bay, Maine, U.S.A.: temporal and spatial comparisons. Colon. Waterbirds 18(Spec. Publ. 1):199-208.; Allen Hurlbert. 2017. Avian Diet Database.; Pilon, C., J. Burton and R. McNeil. 1983. Summer food of the Great and Double-crested Cormorants on the Magdalen Islands, Quebec. Ca. J. Zool. 61:2733-2739.; Allen Hurlbert. 2017. Avian Diet Database.; Ross, R. K. 1974. A comparison of the feeding and nesting requirements of the Great Cormorant (Phalacrocorax carbo L.) and Double-Crested Cormorant (P. auritus Lesson) in Nova Scotia. Proc. N.S. Inst. Sci. 27:114-132.; Allen Hurlbert. 2017. Avian Diet Database.; 663.Blackwell.1995.; 664.Blackwell.1995.10.3354/meps123001; 670.Dunn.1975.10.2307/4084609","NA; ","NA; ",NA,"NA; Penobscot Bay; Penebscot; Duck Island","NA; ME; NH","NA; No","NA; observational","NA; 6; 7","NA; 1993; 1972","NA; 2","NA; 663; 664; 670","NA; Blackwell; Dunn","NA; 1995; 1975","NA; ; 10.3354/meps123001; 10.2307/4084609","NA; No; Yes","6/29/22 14:00; 10/22/2021 11:08:30; 10/22/2021 14:59:17; 10/25/2021 9:01:59","NA; not mentioned"
66,117,66,117,117.1,1,"adult","Phalacrocorax auritus",66,66.1,1,"adult","Homarus americanus",-1,"No",1,"predation","3","Globi","DNM",NA,NA,NA,"Blackwell, B. F., W. B. Krohn, and R. B. Allen. 1995. Foods of nestling Double-crested Cormorants in Penobscot Bay, Maine, U.S.A.: temporal and spatial comparisons. Colon. Waterbirds 18(Spec. Publ. 1):199-208.; Allen Hurlbert. 2017. Avian Diet Database.; Blackwell, B. F., W. B. Krohn, N. R. Dube, and A. J. Godin. 1997. Spring prey use by double-crested cormorants on the Penobscot River, Maine, USA. Waterbird Soc. 20:77-86.; Allen Hurlbert. 2017. Avian Diet Database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
155,117,155,117,117.1,1,"adult","Phalacrocorax auritus",155,155.1,1,"adult","Myoxocephalus scorpius",-1,"No",1,"predation","3","Globi","DNM",NA,"NA; 57.09996667","NA; 16.56955","Ross, R. K. 1974. A comparison of the feeding and nesting requirements of the Great Cormorant (Phalacrocorax carbo L.) and Double-Crested Cormorant (P. auritus Lesson) in Nova Scotia. Proc. N.S. Inst. Sci. 27:114-132.; Allen Hurlbert. 2017. Avian Diet Database.; Bostrom, M. K., O. Ostman, M. A. J. Bergenius and S. Lunneryd. 2012. Comorant diet in relation to temporal changes in fish communities. ICES J. Mar. Sci. 69:175-183.; Allen Hurlbert. 2017. Avian Diet Database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
156,117,156,117,117.1,1,"adult","Phalacrocorax auritus",156,156.2,2,"juvenile","Pollachius virens",-1,"No",1,"predation","3","Paper.Database","AAK","","43","70.583333","670.Dunn.1975.10.2307/4084609","","",NA,"Duck Island","NH","No","observational",NA,"1972",NA,"670","Dunn","1975","10.2307/4084609","No","10/25/21 9:02","not mentioned"
157,117,157,117,117.1,1,"adult","Phalacrocorax auritus",157,157.1,1,"adult","Tautoga onitis",-1,"No",1,"predation","3","Globi","DNM",NA,"39.75320879; 39.62117403","-74.1632282; -74.09518037","Zane Roskoph. 2020. Phalacrocorax auritus eating Tautoga onitis. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/64629616> on 25 Jun 2022.; http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.; Zane Roskoph. 2020. Tautoga onitis eaten by Phalacrocorax auritus. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/64629674> on 25 Jun 2022.; http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
160,117,160,117,117.1,1,"adult","Phalacrocorax auritus",160,160.1,1,"adult","Gasterosteus aculeatus",-1,"No",1,"predation","3","Globi","DNM",NA,"57.48562488; NA; 44.06666667; 44.1833333","-105.2526868; NA; -76.55; -76.5333333","Robertson, I. 1974. The food of nesting double-crested and pelagic cormorants at Mandarte Island, British Columbia, with notes on feeding ecology. Condor 76(3):346-348.; Palomares, M.L.D. and D. Pauly. Editors. 2018. SeaLifeBase. World Wide Web electronic publication. www.sealifebase.org, version (10/2018).; Robertson, I. 1974. The Food of Nesting Double-Crested and Pelagic Cormorants at Mandarte Island, British Columbia, with Notes on Feeding Ecology. Condor 76:346-348.; Allen Hurlbert. 2017. Avian Diet Database.; Johnson, J. H., R. M. Ross, R. D. McCullough and A. Mathers. 2010. Diet shift of double-crested cormorants in eastern Lake Ontario associated with the expansion of the invasive round goby. J. Great Lakes Res. 36:242-247.; Allen Hurlbert. 2017. Avian Diet Database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
2,155,2,155,155.1,1,"adult","Myoxocephalus scorpius",2,2.1,1,"adult","Semibalanus balanoides",-1,"No",1,"predation","3","Globi","DNM",NA,"57.33845","-2.001119","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
66,155,66,155,155.1,1,"adult","Myoxocephalus scorpius",66,66.1,1,"adult","Homarus americanus",-1,"No",1,"predation","3","Paper.Database","JRR; AAK","",NA,NA,"800.Hanson.1999.10.1577/1548-8659(2000)129<0013:EOACPO>2.0.CO;2; 421.Hanson.2014.10.1080/00028487.2014.931300","subtidal","","NA; -5","Chaleur Bay; Northumberland Strait ","New Brunswick; Nova Scotia","No","observational","6; 7","1996; 1999","4; 26","800; 421","Hanson","1999; 2014","10.1577/1548-8659(2000)129<0013:EOACPO>2.0.CO;2; 10.1080/00028487.2014.931300","No","11/8/2021 13:35:45; 12/8/2021 11:21:43","not mentioned"
155,155,155,155,155.1,1,"adult","Myoxocephalus scorpius",155,155.1,1,"adult","Myoxocephalus scorpius",-1,"No",1,"predation; NA","3","Globi; Paper.Database","DNM; JRR","NA; ",NA,NA,"Hartley, P. H. T. (1940). The Saltash tuck-net fishery and the ecology of some estuarine fishes. Journal of the Marine Biological Association of the United Kingdom, 24(1), 1-68.; Olivier, Pierre et al. (2019), Exploring the temporal variability of a food web using long‐term biomonitoring data, Wiley, Article-journal, https://doi.org/10.1111/ecog.04461; associations_all_revised.txt; A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining.; 805.Ennis.1969.","NA; subtidal","NA; ",NA,"NA; Bay Bulls","NA; Newfoundland","NA; No","NA; observational",NA,"NA; 1965",NA,"NA; 805","NA; Ennis","NA; 1969","NA; ","NA; No","6/29/22 14:00; 11/13/2021 10:51:32","NA; "
160,155,160,155,155.1,1,"adult","Myoxocephalus scorpius",160,160.1,1,"adult","Gasterosteus aculeatus",-1,"No",1,"predation","3","Globi","DNM",NA,"62.8608971","16.0019268","Cardinale, M. 2000. Ontogenetic diet shifts of bull-rout, <i>Myxocephalus scorpius</i> (L.), in the south-western Baltic Sea. J. Appl. Ichthyol. 16:231-239.; Froese, R. and D. Pauly. Editors. 2018. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2018).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
167,155,167,155,155.1,1,"adult","Myoxocephalus scorpius",167,167.1,1,"adult","Detritus.carrion",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","",NA,NA,"805.Ennis.1969.","subtidal","",NA,"Bay Bulls","Newfoundland","No","observational",NA,"1965",NA,"805","Ennis","1969","","No","11/13/21 10:53",""
1,156,1,156,156.2,2,"juvenile","Pollachius virens",1,1.1,1,"adult","Mytilus edulis",-1,"No",1,"predation","3","Paper.Database","JRR","6 sites
low intertidal and subtidal",NA,NA,"554.Rangeley.1994.","rocky intertidal","low",NA,"Bay of Fundy","New Brunswick","No","observational","5","1989","15","554","Rangeley","1994","","No","9/27/21 13:13","not mentioned"
7,156,7,156,156.2,2,"juvenile","Pollachius virens",7,7.1,1,"adult","Littorina saxatilis",-1,"No",1,"predation","10","inferred by D Morton","DNM","6 study sites",NA,NA,"293.Rangeley.1995.10.3354/meps126009; 554.Rangeley.1994.","rocky intertidal","low",NA,"Bay of Fundy","New Brunswick","No","observational","5","1989","15","554","Rangeley","1994","","No","9/27/21 13:08","not mentioned"
8,156,8,156,156.2,2,"juvenile","Pollachius virens",8,8.1,1,"adult","Littorina littorea",-1,"No",1,"predation","3","Paper.Database","LVM","All unknown entered as ""0""","0","0","103.Perez.2008.10.1016/j.jembe.2008.09.019","rocky intertidal","high","4","Appledore Island","NH","No","observational","7","2002","4","103","Perez","2008","10.1016/j.jembe.2008.09.019","No","3/1/22 12:33","wave intermediate"
9,156,9,156,156.2,2,"juvenile","Pollachius virens",9,9.1,1,"adult","Littorina obtusata",-1,"No",1,"predation","3","Paper.Database","JRR","6 study sites",NA,NA,"554.Rangeley.1994.","rocky intertidal","low",NA,"Bay of Fundy","New Brunswick","No","observational","5","1989","15","554","Rangeley","1994","","No","9/27/21 13:08","not mentioned"
11,156,11,156,156.2,2,"juvenile","Pollachius virens",11,11.1,1,"adult","Lacuna vincta",-1,"No",1,"predation","3; 10","Globi; inferred by D Morton","DNM","NA; 6 study sites","56.530392; NA","-4.064436; NA","Sarno, B., C.W. Glass and G.W. Smith. 1994. Differences in diet and behaviour of sympatric saithe and pollack in a Scottish sea loch. J. Fish Biol. 45(Suppl.A):1-11.; Froese, R. and D. Pauly. Editors. 2018. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2018).; Sarno, B., C.W. Glass and G.W. Smith. 1994. Differences in diet and behaviour of sympatric saithe and pollack in a Scottish sea loch. J. Fish Biol. 45(Suppl.A):1-11.; Palomares, M.L.D. and D. Pauly. Editors. 2018. SeaLifeBase. World Wide Web electronic publication. www.sealifebase.org, version (10/2018).; 293.Rangeley.1995.10.3354/meps126009; 554.Rangeley.1994.","NA; rocky intertidal","NA; low",NA,"NA; Bay of Fundy","NA; New Brunswick","NA; No","NA; observational","NA; 5","NA; 1989","NA; 15","NA; 554","NA; Rangeley","NA; 1994","NA; ","NA; No","6/29/22 14:00; 9/27/21 13:08","NA; not mentioned"
1,157,1,157,157.1,1,"adult","Tautoga onitis",1,1.1,1,"adult","Mytilus edulis",-1,"No",1,"predation","3","Paper.Database","JRR","In Rhode Island Sound",NA,NA,"562.Clark.2006.10.1577/T05-313.1","subtidal","",NA,"Morris Cove, Lighthouse Point Park, Fort Hale Park, Charles Island Bar, Charles Island Reef, and Milford Harbor","Connecticut","No","observational","6","2000","39","562","Clark","2006","10.1577/T05-313.1","No","9/29/21 15:45","not mentioned"
2,157,2,157,157.1,1,"adult","Tautoga onitis",2,2.1,1,"adult","Semibalanus balanoides",-1,"No",1,"predation","3","Globi","DNM",NA,"37.492083","-76.13132","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
8,157,8,157,157.1,1,"adult","Tautoga onitis",8,8.1,1,"adult","Littorina littorea",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","review of species; link observed in Nova Scotia; could be rare in field",NA,NA,"https://repository.library.noaa.gov/view/noaa/3075","","","","","","","","","","","","Steimle","1999","https://repository.library.noaa.gov/view/noaa/3075","","",""
52,157,52,157,157.1,1,"adult","Tautoga onitis",52,52.1,1,"adult","Ulva lactuca",-1,"No",1,"herbivory","3","Paper.Database","JRR","In Rhode Island Sound",NA,NA,"562.Clark.2006.10.1577/T05-313.1","subtidal","",NA,"Morris Cove, Lighthouse Point Park, Fort Hale Park, Charles Island Bar, Charles Island Reef, and Milford Harbor","Connecticut","No","observational","6","2000","39","562","Clark","2006","10.1577/T05-313.1","No","9/29/21 15:48","not mentioned"
64,157,64,157,157.1,1,"adult","Tautoga onitis",64,64.1,1,"adult","Metridium senile",-1,"No",1,"predation","6","in literature, added by D Morton","DNM","review of species",NA,NA,"https://repository.library.noaa.gov/view/noaa/3075","","","","","","","","","","","","Steimle","1999","https://repository.library.noaa.gov/view/noaa/3075","","",""
66,157,66,157,157.1,1,"adult","Tautoga onitis",66,66.1,1,"adult","Homarus americanus",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","review of species",NA,NA,"https://repository.library.noaa.gov/view/noaa/3075","","","","","","","","","","","","Steimle","1999","https://repository.library.noaa.gov/view/noaa/3075","","",""
73,157,73,157,157.1,1,"adult","Tautoga onitis",73,73.1,1,"adult","Hiatella arctica",-1,"No",1,"predation","6","in literature, added by D Morton","DNM","",NA,NA,"562.Clark.2006.10.1577/T05-313.1","","",NA,"","","","",NA,NA,NA,"562","Clark","2006","10.1577/T05-313.1","No","",""
1,160,1,160,160.1,1,"adult","Gasterosteus aculeatus",1,1.1,1,"adult","Mytilus edulis",-1,"No",1,"predation","3","Globi","DNM",NA,"37.492083","-76.13132","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
2,160,2,160,160.1,1,"adult","Gasterosteus aculeatus",2,2.1,1,"adult","Semibalanus balanoides",-1,"No",1,"predation","3","Globi","DNM",NA,"57.33845","-2.001119","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
7,160,7,160,160.1,1,"adult","Gasterosteus aculeatus",7,7.1,1,"adult","Littorina saxatilis",-1,"No",1,"predation","6","inferred by D Morton","DNM","",NA,NA,"934.Jakubavičiūtė.2017.10.2307/1541430","subtidal","","-3","Swedish Baltic Coast","Sweden","Yes","observational","5","2014",NA,"934","Jakubavičiūtė","2017","10.2307/1541430","No","6/28/22 14:43",""
9,160,9,160,160.1,1,"adult","Gasterosteus aculeatus",9,9.1,1,"adult","Littorina obtusata",-1,"No",1,"predation","6","inferred by D Morton","DNM","",NA,NA,"934.Jakubavičiūtė.2017.10.2307/1541430","subtidal","","-3","Swedish Baltic Coast","Sweden","Yes","observational","5","2014",NA,"934","Jakubavičiūtė","2017","10.2307/1541430","No","6/28/22 14:43",""
11,160,11,160,160.1,1,"adult","Gasterosteus aculeatus",11,11.1,1,"adult","Lacuna vincta",-1,"No",1,"predation","6","inferred by D Morton","DNM","",NA,NA,"934.Jakubavičiūtė.2017.10.2307/1541430","subtidal","","-3","Swedish Baltic Coast","Sweden","Yes","observational","5","2014",NA,"934","Jakubavičiūtė","2017","10.2307/1541430","No","6/28/22 14:43",""
160,160,160,160,160.1,1,"adult","Gasterosteus aculeatus",160,160.1,1,"adult","Gasterosteus aculeatus",-1,"No",1,"predation","3","Globi","DNM",NA,"37.492083; 52.82","-76.13132; 1.2","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
321,160,251,160,160.1,1,"adult","Gasterosteus aculeatus",251,251.1,1,"adult","Margarites helicinus",-1,"No",1,"predation","4","inferred by D Morton","DNM","",NA,NA,"934.Jakubavičiūtė.2017.10.2307/1541430","subtidal","","-3","Swedish Baltic Coast","Sweden","Yes","observational","5","2014",NA,"934","Jakubavičiūtė","2017","10.2307/1541430","No","6/28/22 14:43",""
168,175,168,175,175.1,1,"adult","Foraminifera",168,168.1,1,"adult","Detritus.dom",-1,"No",1,"predation","6","Paper.Database","JRR","Lit review on deep sea foraminifera",NA,NA,"824.Gooday.1991.","","",NA,"deep sea","","","",NA,NA,NA,"824","Gooday","1991","","No","11/19/21 9:35",""
174,175,174,175,175.1,1,"adult","Foraminifera",174,174.1,1,"adult","Diatoms.planktonic",-1,"No",1,"herbivory","3","Paper.Database","JRR","lit review of deep sea Foraminifera",NA,NA,"824.Gooday.1991.","","",NA,"","","","",NA,NA,NA,"824","Gooday","1991","","No","11/19/21 9:48",""
176,175,176,175,175.1,1,"adult","Foraminifera",176,176.1,1,"adult","Microplankton, bacteria, protozoa, nanoplankton",-1,"No",1,"predation","6","Paper.Database","JRR","Lit review on deep sea foraminifera",NA,NA,"824.Gooday.1991.","","",NA,"deep sea","","","",NA,NA,NA,"824","Gooday","1991","","No","11/19/21 9:35",""
168,176,168,176,176.1,1,"adult","Microplankton, bacteria, protozoa, nanoplankton",168,168.1,1,"adult","Detritus.dom",-1,"No",1,"herbivory","6","inferred by D Morton","","","","","","","","","","","","","","","","","","","","","",""
2,319,2,249,249.1,1,"adult","Leptasterias spp.",2,2.1,1,"adult","Semibalanus balanoides",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","field and lab observations; feed by crawling up Ascophyllum and trapping prey with tube feet. Feeding very reduced in winter","","","O�Brien, Francis Xavier. �SOME ASPECTS OF THE BIOLOGY OF A BROODING STARFISH, LEPTASTERIAS LITTORALIS (STIMPSON) 1853.� University of New Hampshire, 1972.","rocky intertidal","mid, low","","Gove Point","Maine","No","observation","","1966","","","O'Brien","1972","","yes","","sheltered"
9,319,9,249,249.1,1,"adult","Leptasterias spp.",9,9.1,1,"adult","Littorina obtusata",-1,"No",1,"predation","6","in literature, added by D Morton","DNM","field and lab observations; feed by crawling up Ascophyllum and trapping prey with tube feet. Feeding very reduced in winter","","","O�Brien, Francis Xavier. �SOME ASPECTS OF THE BIOLOGY OF A BROODING STARFISH, LEPTASTERIAS LITTORALIS (STIMPSON) 1853.� University of New Hampshire, 1972.","rocky intertidal","mid, low","","Gove Point","Maine","No","observation","","1966","","","O'Brien","1972","","yes","","sheltered"
11,319,11,249,249.1,1,"adult","Leptasterias spp.",11,11.1,1,"adult","Lacuna vincta",-1,"No",1,"predation","6","in literature, added by D Morton","DNM","field and lab observations; feed by crawling up Ascophyllum and trapping prey with tube feet. Feeding very reduced in winter","","","O�Brien, Francis Xavier. �SOME ASPECTS OF THE BIOLOGY OF A BROODING STARFISH, LEPTASTERIAS LITTORALIS (STIMPSON) 1853.� University of New Hampshire, 1972.","rocky intertidal","mid, low","","Gove Point","Maine","No","observation","","1966","","","O'Brien","1972","","yes","","sheltered"
167,319,167,249,249.1,1,"adult","Leptasterias spp.",167,167.1,1,"adult","Detritus.carrion",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","field and lab observations; feed by crawling up Ascophyllum and trapping prey with tube feet. Feeding very reduced in winter","","","O�Brien, Francis Xavier. �SOME ASPECTS OF THE BIOLOGY OF A BROODING STARFISH, LEPTASTERIAS LITTORALIS (STIMPSON) 1853.� University of New Hampshire, 1972.","rocky intertidal","mid, low","","Gove Point","Maine","No","observation","","1966","","","O'Brien","1972","","yes","","sheltered"
168,319,168,249,249.1,1,"adult","Leptasterias spp.",168,168.1,1,"adult","Detritus.dom",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","field and lab observations; feed by crawling up Ascophyllum and trapping prey with tube feet. Feeding very reduced in winter","","","O�Brien, Francis Xavier. �SOME ASPECTS OF THE BIOLOGY OF A BROODING STARFISH, LEPTASTERIAS LITTORALIS (STIMPSON) 1853.� University of New Hampshire, 1972.","rocky intertidal","mid, low","","Gove Point","Maine","No","observation","","1966","","","O'Brien","1972","","yes","","sheltered"
170,319,170,249,249.1,1,"adult","Leptasterias spp.",170,170.1,1,"adult","Detritus.small.omnivorous.pom",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","field and lab observations; feed by crawling up Ascophyllum and trapping prey with tube feet. Feeding very reduced in winter","","","O�Brien, Francis Xavier. �SOME ASPECTS OF THE BIOLOGY OF A BROODING STARFISH, LEPTASTERIAS LITTORALIS (STIMPSON) 1853.� University of New Hampshire, 1972.","rocky intertidal","mid, low","","Gove Point","Maine","No","observation","","1966","","","O'Brien","1972","","yes","","sheltered"
321,319,251,249,249.1,1,"adult","Leptasterias spp.",251,251.1,1,"adult","Margarites helicinus",-1,"No",1,"predation","6","in literature, added by D Morton","DNM","field and lab observations; feed by crawling up Ascophyllum and trapping prey with tube feet. Feeding very reduced in winter","","","O�Brien, Francis Xavier. �SOME ASPECTS OF THE BIOLOGY OF A BROODING STARFISH, LEPTASTERIAS LITTORALIS (STIMPSON) 1853.� University of New Hampshire, 1972.","rocky intertidal","mid, low","","Gove Point","Maine","No","observation","","1966","","","O'Brien","1972","","yes","","sheltered"
43,321,43,251,251.1,1,"adult","Margarites helicinus",43,43.1,1,"adult","Alaria esculenta",-1,"No",1,"herbivory","3","in literature, added by D Morton","DNM","lab study, fed with algal tissue in lab","","","Zacher, K., M. Bernard, I. Bartsch, and C. Wiencke. �Survival of Early Life History Stages of Arctic Kelps (Kongsfjorden, Svalbard) under Multifactorial Global Change Scenarios.� Polar Biology 39, no. 11 (November 1, 2016): 2009�20. https://doi.org/10.1007/s00300-016-1906-1.","kelp forest","subtidal","","","Svalbard","yes","experimental","August","2014","","","Zacher","2016","10.1007/s00300-016-1906-1","no","",""
169,321,169,251,251.1,1,"adult","Margarites helicinus",169,169.1,1,"adult","Detritus.drift.algae",-1,"No",1,"herbivory","3","in literature, added by D Morton","DNM","lab study, fed with algal tissue in lab","","","Zacher, K., M. Bernard, I. Bartsch, and C. Wiencke. �Survival of Early Life History Stages of Arctic Kelps (Kongsfjorden, Svalbard) under Multifactorial Global Change Scenarios.� Polar Biology 39, no. 11 (November 1, 2016): 2009�20. https://doi.org/10.1007/s00300-016-1906-1.","kelp forest","subtidal","","","Svalbard","yes","experimental","August","2014","","","Zacher","2016","10.1007/s00300-016-1906-1","no","",""
170,321,170,251,251.1,1,"adult","Margarites helicinus",170,170.1,1,"adult","Detritus.small.omnivorous.pom",-1,"No",1,"herbivory","3","in literature, added by D Morton","DNM","mentioned does not feed on algal tissue in field, ""Feeds by sweeping microphytes (diatoms etc) and detritus from the substrate""","","","Smith, Ian Frank. �Margarites Helicinus (Phipps, 1774) Identification and Biology,� 2015. https://doi.org/10.13140/RG.2.2.12682.70082.","","","","","","no","observation","","","","","Smith","2015","10.13140/RG.2.2.12682.70082","no","",""
171,321,171,251,251.1,1,"adult","Margarites helicinus",171,171.1,1,"adult","Diatoms.benthic",-1,"No",1,"herbivory","3","in literature, added by D Morton","DNM","mentioned does not feed on algal tissue in field","","","Smith, Ian Frank. �Margarites Helicinus (Phipps, 1774) Identification and Biology,� 2015. https://doi.org/10.13140/RG.2.2.12682.70082.","","","","","","no","observation","","","","","Smith","2015","10.13140/RG.2.2.12682.70082","no","",""
320,321,250,251,251.1,1,"adult","Margarites helicinus",250,250.1,1,"adult","Cyanobacteriaceae",-1,"No",1,"herbivory","6","inferred by D Morton","DNM","mentioned does not feed on algal tissue in field","","","Smith, Ian Frank. �Margarites Helicinus (Phipps, 1774) Identification and Biology,� 2015. https://doi.org/10.13140/RG.2.2.12682.70082.","","","","","","no","observation","","","","","Smith","2015","10.13140/RG.2.2.12682.70082","no","",""
